,File,School,Field,Year,File_Path,Maori_words
829,long_term_colonization_by_campylobacter_jejuni_within_a_human_host_2018.pdf,SMCS,Statistics,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2018\long_term_colonization_by_campylobacter_jejuni_within_a_human_host_2018.pdf,"TE,Manawatu,hipO,humanape,ori,MAU,Porirua,Tui,Rotorua,ataro,Peto,Waiheke,ena,ano"
830,molecular_epidemiology_of_shiga_toxin_producing_escherichia_coli_on_new_zealand_dairy_farms_2018.pdf,SMCS,Statistics,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2018\molecular_epidemiology_of_shiga_toxin_producing_escherichia_coli_on_new_zealand_dairy_farms_2018.pdf,"nonO,aNo,Taranaki,Tania,TE,Moreira,Iwamoto,noti,Waikato,eaewere,pone,Henao"
831,serum_metabolomics_using_ultra_performance_liquid_chromatography_coupled_to_mass_spectrometry_in_lactating_dairy_cows_following_a_single_dose_of_sporidesmin_2018.pdf,SMCS,Statistics,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2018\serum_metabolomics_using_ultra_performance_liquid_chromatography_coupled_to_mass_spectrometry_in_lactating_dairy_cows_following_a_single_dose_of_sporidesmin_2018.pdf,"Ariane,Pareto,Ruakura,Meio,rapa,amu,peakarea,taurine"
832,stringent_sampling_inspection_plans_using_upper_envelopes_for_cell_counts_2018.pdf,SMCS,Statistics,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2018\stringent_sampling_inspection_plans_using_upper_envelopes_for_cell_counts_2018.pdf,"ini,monotone"
833,testing_steady_and_transient_velocity_scalings_in_a_silo_2018.pdf,SMCS,Statistics,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2018\testing_steady_and_transient_velocity_scalings_in_a_silo_2018.pdf,"ariro,whereu,Nare,ori,Wenote,Tewari"
834,the_effect_of_transportation_and_lairage_on_faecal_shedding_and_carcass_contamination_with_escherichia_coli_o157_and_o26_in_very_young_calves_in_new_zealand_2018.pdf,SMCS,Statistics,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2018\the_effect_of_transportation_and_lairage_on_faecal_shedding_and_carcass_contamination_with_escherichia_coli_o157_and_o26_in_very_young_calves_in_new_zealand_2018.pdf,"nonO,Ruakura,eae,Waikato,Akaike,Peri,Nou"
835,the_site_of_bone_marrow_acquisition_affects_the_myeloid_to_erythroid_ratio_in_apparently_healthy_dogs_2018.pdf,SMCS,Statistics,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2018\the_site_of_bone_marrow_acquisition_affects_the_myeloid_to_erythroid_ratio_in_apparently_healthy_dogs_2018.pdf,"humeri,hue,ea,iro"
836,tutorial_on_kernel_estimation_of_continuous_spatial_and_spatiotemporal_relative_risk_2018.pdf,SMCS,Statistics,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2018\tutorial_on_kernel_estimation_of_continuous_spatial_and_spatiotemporal_relative_risk_2018.pdf,"UOO,ata,Nume,upo,nge,te,ame,paramete,inate,timate"
837,campylobacter_jejuni_strains_associated_with_wild_birds_and_those_causing_human_disease_in_six_high_use_recreational_waterways_in_new_zealand_2019.pdf,SMCS,Statistics,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2019\campylobacter_jejuni_strains_associated_with_wild_birds_and_those_causing_human_disease_in_six_high_use_recreational_waterways_in_new_zealand_2019.pdf,"Ure,tute,Rima,Kaikokopu,Kawamoto,Tokomaru,Manawatu,mapA,noti,Porirua,IWA,pukeko,takahe,Oroua,ManawatuWanganui,pone,Himatangi,Mangapapa,NIWA,Pirie,rumi,Noti,Timona"
838,extending_statistical_models_for_source_attribution_of_zoonotic_diseases_2019.pdf,SMCS,Statistics,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2019\extending_statistical_models_for_source_attribution_of_zoonotic_diseases_2019.pdf,"Pirie,pii,Manawatu,toPI,Takahe,pone"
839,forecasting_explosion_repose_intervals_with_a_non_parametric_bayesian_survival_model_2019.pdf,SMCS,Statistics,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2019\forecasting_explosion_repose_intervals_with_a_non_parametric_bayesian_survival_model_2019.pdf,"Okataina,Aramaki,Tarawera,Taranaki,Takehiro,Imanaka,Aira,iare,Neri"
840,genomic_correlates_of_extraintestinal_infection_are_linked_with_changes_in_cell_morphology_in_campylobacter_jejuni_2019.pdf,SMCS,Statistics,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2019\genomic_correlates_of_extraintestinal_infection_are_linked_with_changes_in_cell_morphology_in_campylobacter_jejuni_2019.pdf,"pore,Naikare,Umene,Purine,Wai,Manawatu,nuo,Maue,porA,Amako,Hume,ataro,aki"
841,gnddb_a_database_of_partial_gnd_sequences_to_assist_with_analysis_of_escherichia_coli_communities_using_high_throughput_sequencing_2019.pdf,SMCS,Statistics,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2019\gnddb_a_database_of_partial_gnd_sequences_to_assist_with_analysis_of_escherichia_coli_communities_using_high_throughput_sequencing_2019.pdf,"pone,Katani,Mekata"
842,intra_eruption_forecasting_2019.pdf,SMCS,Statistics,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2019\intra_eruption_forecasting_2019.pdf,"Merapi,TE,Maari,Te,ito,Tongariro,Ongaro,Neri"
843,investigation_of_the_validity_of_two_bayesian_ancestral_state_reconstruction_models_for_estimating_salmonella_transmission_during_outbreaks_2019.pdf,SMCS,Statistics,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2019\investigation_of_the_validity_of_two_bayesian_ancestral_state_reconstruction_models_for_estimating_salmonella_transmission_during_outbreaks_2019.pdf,"ono,Uo,UO,kii"
844,isolation_of_emerging_campylobacter_species_in_working_farm_dogs_and_their_frozen_home_killed_raw_meat_diets_2019.pdf,SMCS,Statistics,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2019\isolation_of_emerging_campylobacter_species_in_working_farm_dogs_and_their_frozen_home_killed_raw_meat_diets_2019.pdf,"pore,Taukau,Manawatu,porA,Kato,Koene,Anou"
845,parthenogenetic_females_of_the_stick_insect_clitarchus_hookeri_maintain_sexual_traits_2019.pdf,SMCS,Statistics,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2019\parthenogenetic_females_of_the_stick_insect_clitarchus_hookeri_maintain_sexual_traits_2019.pdf,"hookeri,Kao,kanuka,Kamatou,Pinene,ea,Whanganui,Nakano,Te,Mori,manuka,anuka,Mari,Kooi,Timema"
846,predicting_ebola_virus_disease_risk_and_the_role_of_african_bat_birthing_2019.pdf,SMCS,Statistics,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2019\predicting_ebola_virus_disease_risk_and_the_role_of_african_bat_birthing_2019.pdf,"Rohani,pii,Anoko,te,Ara,Keita"
847,probabilistic_volcanic_impact_assessment_and_cost_benefit_analysis_on_network_infrastructure_for_secondary_evacuation_of_farm_livestock_2019.pdf,SMCS,Statistics,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2019\probabilistic_volcanic_impact_assessment_and_cost_benefit_analysis_on_network_infrastructure_for_secondary_evacuation_of_farm_livestock_2019.pdf,"Merapi,Tarawera,Wai,Ruapehu,ea,MAU,Taranaki,Patea,Inu,Okato,Okataina,Tonini,Waimate,Toko,Tungurahua,Neri,Inaha,uorine,Kapuni,Opunake,tooperate,Oakura,Rahotu"
848,spatiotemporal_dynamics_of_hantavirus_cardiopulmonary_syndrome_transmission_risk_in_brazil_2019.pdf,SMCS,Statistics,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2019\spatiotemporal_dynamics_of_hantavirus_cardiopulmonary_syndrome_transmission_risk_in_brazil_2019.pdf,"nia,tima,Moreira,arangi,Mamore,nio,Te,Renata,Umuarama,Ieno,noti,Ara,Pereira,Maia,Mato,Neto"
849,the_characteristics_of_a_multi-episode_volcanic_regime_2019.pdf,SMCS,Statistics,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2019\the_characteristics_of_a_multi-episode_volcanic_regime_2019.pdf,"Merapi,PouakaPouakai,Whanganui,Kokowai,Ruapehu,Puniho,oroTurehu,MAU,Niu,Taranaki,TE,Pouakai,Waingongoro,Tarana,Rata,Te,Ahukawakawa,WaiweranuiTurehu,Paritutu,Tahurangi,Kaupokonui,Kapoaiaia,Maero,apatite,Makatawa,Hangatahua,Taupo,Mora,Rotokare,Popo,Tongariro,Korito,EEE,Manaia,Turehu,Kahui,Kaitake,Konini,Oakura,Waiweranui,TiO,Mangahume"
850,the_dynamics_of_granular_flow_from_a_silo_with_two_symmetric_openings_2019.pdf,SMCS,Statistics,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2019\the_dynamics_of_granular_flow_from_a_silo_with_two_symmetric_openings_2019.pdf,"kare,ngeo,Meena,Monerie,ori,Ooi,Maiti,timeto,MAU"
851,the_effects_of_introducing_electric_adjustable_height_desks_in_an_office_setting_on_workplace_physical_activity_levels_2019.pdf,SMCS,Statistics,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2019\the_effects_of_introducing_electric_adjustable_height_desks_in_an_office_setting_on_workplace_physical_activity_levels_2019.pdf,"Pate,Noti,ere,Pereira,Inoue,Nonewere,pone"
852,use_of_genomics_to_investigate_historical_importation_of_shiga_toxin_producing_escherichia_coli_serogroup_o26_and_nontoxigenic_variants_into_new_zealand_2019.pdf,SMCS,Statistics,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2019\use_of_genomics_to_investigate_historical_importation_of_shiga_toxin_producing_escherichia_coli_serogroup_o26_and_nontoxigenic_variants_into_new_zealand_2019.pdf,"nonO,pange,Peruana,TE,pangenome,AO,AI,Pangenome,Mangino,ure,ture,nome,pare,IAI,Kuwahara,Keane"
853,bayesian_lifetime_analysis_for_landslide_dams_2020.pdf,SMCS,Statistics,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2020\bayesian_lifetime_analysis_for_landslide_dams_2020.pdf,"TE,Mori,Inoue,Ito,ea,Ai"
854,bayesian_modelling_of_marked_point_processes_with_incomplete_records_2020.pdf,SMCS,Statistics,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2020\bayesian_modelling_of_marked_point_processes_with_incomplete_records_2020.pdf,"UOO,Merapi,tiare,Taranaki,oare,Arora,eme,ito,eminaire,NiMi"
855,campylobacteriosis_associated_with_the_consumption_of_unpasteurised_milk_2020.pdf,SMCS,Statistics,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2020\campylobacteriosis_associated_with_the_consumption_of_unpasteurised_milk_2020.pdf,"Aotearoa,weremore,āori,Tatauranga,Māori,Mungai,ea,EA"
856,carriage_of_extended_spectrum_beta_lactamase_and_ampc_beta_lactamase_producing_escherichia_coli_strains_from_humans_and_pets_in_the_same_households_2020.pdf,SMCS,Statistics,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2020\carriage_of_extended_spectrum_beta_lactamase_and_ampc_beta_lactamase_producing_escherichia_coli_strains_from_humans_and_pets_in_the_same_households_2020.pdf,"iee,oti,UTI,AMU,AMO,UTIwere,Karanika,Maiuro,IIa,ATA,tetA,pone,iutA"
857,comparison_of_the_pathogenic_potential_of_campylobacter_jejuni_c_upsaliensis_and_c_helveticus_and_limitations_of_using_larvae_of_galleria_mellonella_as_an_infection_model_2020.pdf,SMCS,Statistics,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2020\comparison_of_the_pathogenic_potential_of_campylobacter_jejuni_c_upsaliensis_and_c_helveticus_and_limitations_of_using_larvae_of_galleria_mellonella_as_an_infection_model_2020.pdf,"Manawatu,katA,Pirie"
858,covid_19_in_new_zealand_and_the_impact_of_the_national_response_2020.pdf,SMCS,Statistics,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2020\covid_19_in_new_zealand_and_the_impact_of_the_national_response_2020.pdf,"Pūnaha,tepunahamatatini,Hao,Whanganui,Waitemata,popu,Te,Porirua,noti,Waikato,Kira,Aotearoa,nitio,Matatini,te,EEA,Māori,Manuka,Paine"
859,draft_genome_sequences_of_eight_strains_of_campylobacter_helveticus_isolated_from_cats_and_a_dog_in_new_zealand_2020.pdf,SMCS,Statistics,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2020\draft_genome_sequences_of_eight_strains_of_campylobacter_helveticus_isolated_from_cats_and_a_dog_in_new_zealand_2020.pdf,"pangenome,Manawatu"
860,effect_of_analgesic_strategies_on_pain_behaviour_associated_with_combined_ring_castration_and_hot_iron_tail_docking_in_merino_lambs_2020.pdf,SMCS,Statistics,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2020\effect_of_analgesic_strategies_on_pain_behaviour_associated_with_combined_ring_castration_and_hot_iron_tail_docking_in_merino_lambs_2020.pdf,"Ngaio,Merino,Temuka,Akaike,Marini"
861,expression_of_phosphatonin_related_genes_in_sheep_dog_and_horse_kidneys_using_quantitative_reverse_transcriptase_pcr_2020.pdf,SMCS,Statistics,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2020\expression_of_phosphatonin_related_genes_in_sheep_dog_and_horse_kidneys_using_quantitative_reverse_transcriptase_pcr_2020.pdf,"murine,Kuroo,KuroO,Aranami,NaPiIIa,Okawa,Urakawa,Tomoe,IIa,Perera,pare,ani,Kaneko,Kuwahara,Kakitani"
862,from_eruption_scenarios_to_probabilistic_volcanic_hazard_analysis_2020.pdf,SMCS,Statistics,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2020\from_eruption_scenarios_to_probabilistic_volcanic_hazard_analysis_2020.pdf,"Tohoku,Anga,āngere,Ongaro,ea,MAU,Maungauika,oua,nario,Rangitoto,Onepoto,Kaawa,Tonini,Runge,Ruaumoko,Kano,Hunua,Maungataketake,Neri,NIWA,Manukau,Otahuhu,Tauranga,Hauraki"
863,mixing_experiments_in_3d_printed_silos_2020.pdf,SMCS,Statistics,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2020\mixing_experiments_in_3d_printed_silos_2020.pdf,"tonote,hue,areno,Morio,wewere,ori,Ooi,MAU"
864,multi_hazard_risk_model_flooding_case_study_2020.pdf,SMCS,Statistics,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2020\multi_hazard_risk_model_flooding_case_study_2020.pdf,"natio,Tokoroa,Roto,Takurenga,Taranaki,Takapuna,Manaaki,Manawatu,Kaingaroa,Te,Waipawa,ikiTarawera,Marae,Rotorua,rua,Tutaekuri,Okataina,Kaharoa,Tupua,marae,Aniwhenua,Rangita,Waipaoa,Matauranga,Haroharo,whi,Rangitaiki,Otakiri,Pou,Whanganui,Iwi,Tihiotonga,Waioeka,enginee,Ngongotaha,Kaikoura,Tangata,Kaikōura,Ngaruroro,Minginui,Ruahine,Whakatane,Puia,Whakarewarewa,Owhata,Mangakakahi,Waihou,Tarawera,Ahi,NEMA,Awakeri,Ohomai,Maori,Ohakuri,Waipa,whenua,Toi,Taupo,Kawerau,Matahina,Matata,iwi,Rangitikei,Piako,initi,ERI,Whangaehu,Hauraki,Whenua,aiki,Murupara,Waikato,Rotokawa,tāngata,Ohope,Māori,NIWA,Kaharo,Tukituki,eru,Tauranga"
865,natural_variation_in_volatile_emissions_of_the_invasive_weed_calluna_vulgaris_in_new_zealand_2020.pdf,SMCS,Statistics,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2020\natural_variation_in_volatile_emissions_of_the_invasive_weed_calluna_vulgaris_in_new_zealand_2020.pdf,"Poa,Rangiwananga,Nakano,Wani,anuka,pinene,Manaaki,Erua,Mikania,Taiti,Tongariro,Manea,Toome,Karimi,Araniti,Kuopio,Moreira,Waiouru,Mari,Timu"
866,passive_immunity_and_colostrum_management_practices_on_ontario_dairy_farms_and_auction_facilities_2020.pdf,SMCS,Statistics,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2020\passive_immunity_and_colostrum_management_practices_on_ontario_dairy_farms_and_auction_facilities_2020.pdf,
867,spatiotemporal_variations_in_eruption_style_magnitude_and_vent_morphology_at_yasur_volcano_vanuatu_2020.pdf,SMCS,Statistics,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2020\spatiotemporal_variations_in_eruption_style_magnitude_and_vent_morphology_at_yasur_volcano_vanuatu_2020.pdf,"ope,Waite,Karu,Muro,EA,ito,Ripepe,erate,Moroni,Namiki,Aniwa,UoA"
868,spatio_temporal_hazard_estimation_in_the_central_silicic_part_of_taupo_volcanic_zone_new_zealand_based_on_small_to_medium_volume_eruptions_2020.pdf,SMCS,Statistics,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2020\spatio_temporal_hazard_estimation_in_the_central_silicic_part_of_taupo_volcanic_zone_new_zealand_based_on_small_to_medium_volume_eruptions_2020.pdf,"Ruawahia,Whakamaru,Tarawera,Kikai,Topo,ehu,Ruapehu,Hukui,Tohoku,Kawakawa,Rotoiti,ea,MAU,Mangaone,Puketerata,Whaka,Wairakei,Neme,hakuri,Tauhara,Nati,Rotomahana,Te,Maeno,Nakamura,Waikato,Rotorua,Ngatamariki,Okataina,Tapia,Reporoa,Taupo,Huka,Oruanui,Runge,Paeroa,Kaharoa,Tamura,Kano,Rotoaira,Neri,Tanaka,Tonga,angi,NIWA,Maroa,Rotoma,Iwo,Ohakune,Kapenga,Haroharo,eru,maru,ano,Hikurangi"
869,temporal_volume_probabilistic_hazard_model_for_a_supervolcano_2020.pdf,SMCS,Statistics,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2020\temporal_volume_probabilistic_hazard_model_for_a_supervolcano_2020.pdf,"Waimihia,Whakamaru,Tohoku,Kawakawa,Rotoiti,Poihipi,Taranaki,Waiotapu,Mapara,Kaipo,Okataina,Taupo,Oruanui,Akaike,Whakaipo,Poronui,Nui,Karapiti,Opepe"
870,the_hypoattenuating_ocular_lens_on_ct_is_not_always_due_to_cataract_formation_2020.pdf,SMCS,Statistics,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2020\the_hypoattenuating_ocular_lens_on_ct_is_not_always_due_to_cataract_formation_2020.pdf,"Tania,UA,ero,Maraini,retina,Hourani"
871,combining_mutation_and_horizontal_gene_transfer_in_a_within_host_model_of_antibiotic_resistance_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\combining_mutation_and_horizontal_gene_transfer_in_a_within_host_model_of_antibiotic_resistance_2021.pdf,"ratea,Munita,Karanika,Karami,MAU"
872,comparing_temporal_sensory_product_profile_data_obtained_from_expert_and_consumer_panels_and_evaluating_the_value_of_a_multiple_sip_tcata_approach_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\comparing_temporal_sensory_product_profile_data_obtained_from_expert_and_consumer_panels_and_evaluating_the_value_of_a_multiple_sip_tcata_approach_2021.pdf,"ture,Maheeka,Pineau,RATA"
873,method_selection_in_short_term_eruption_forecasting_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\method_selection_in_short_term_eruption_forecasting_2021.pdf,"Merapi,Mura,Hanea,Iaai,Nakano,Ripepe,Tohoku,Ongaro,Mei,Komori,Nemoto,Whakaari,Taranaki,Nomura,ue,mori,Hawai,Aaai,Maeno,noti,Moreno,Murata,Reitano,Oikawa,Runge,te,Hanaoka,Kanamori,Tungurahua,Whaakari,Neri,Tanaka,Tenorio,Mauro,Paine,Moni"
874,modelling_spatial_population_exposure_and_evacuation_clearance_time_for_the_auckland_volcanic_field_new_zealand_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\modelling_spatial_population_exposure_and_evacuation_clearance_time_for_the_auckland_volcanic_field_new_zealand_2021.pdf,"Merapi,tE,NEMA,Makino,Rūaumoko,Ono,Mohite,Mei,Taranaki,Rangitoto,noti,Pupuke,Rū,Runge,EMA,Ruaumoko,Tungurahua,ūaumoko,Noti,hiema,aumoko,uWu"
875,modelling_the_effect_of_sampling_methods_on_detection_tests_for_powdered_products_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\modelling_the_effect_of_sampling_methods_on_detection_tests_for_powdered_products_2021.pdf,
876,multihazards_scenario_generator_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\multihazards_scenario_generator_2021.pdf,"NIWA,Nonomura,ngeo,oura,Kao,Oaro,Mote,Kaikoura,AOI,OURA,Kumamoto,Waiau,Arai,Peketa"
877,probabilistic_cascading_multi_hazard_risk_assessment_methodology_using_graph_theory_a_new_zealand_trial_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\probabilistic_cascading_multi_hazard_risk_assessment_methodology_using_graph_theory_a_new_zealand_trial_2021.pdf,"NIWA,Poerua,NGA,Kamai,niwa,ngeo,Waiho,Hao,teara,Mote,Panahi,Kaikoura,WAIHO,Amiri,Teara,Kaneko"
878,probabilistic_modelling_of_multi_phase_eruptions_found_in_geological_records_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\probabilistic_modelling_of_multi_phase_eruptions_found_in_geological_records_2021.pdf,"Topo,Ruapehu,Tohoku,Niu,Mangamate,Taranaki,riro,Manawatu,Kaipo,Monotone,IOTARE,Onetapu,Maero,Taupo,Ngauruhoe,Tongariro,Rangipo,Wahianoa,Akaike,Neri,RuapehuTongariro,ata,RuapehuMore,Karioi,Waiouru,Raurimu,Tonga"
879,source_attributed_case_control_study_of_campylobacteriosis_in_new_zealand_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\source_attributed_case_control_study_of_campylobacteriosis_in_new_zealand_2021.pdf,"Kenepuru,Manawatu,Whanganui,Koene,Porirua,noti,Puri,puri,Maori,Tauranga,EA"
880,the_effect_of_cryptosporidium_parvum_rotavirus_and_coronavirus_infection_on_the_health_and_performance_of_male_dairy_calves_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\the_effect_of_cryptosporidium_parvum_rotavirus_and_coronavirus_infection_on_the_health_and_performance_of_male_dairy_calves_2021.pdf,"hue,imi,Urie,Kaneene,Minato"
881,the_geological_history_and_hazards_of_a_long_lived_stratovolcano_mt_taranaki_new_zealand_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\the_geological_history_and_hazards_of_a_long_lived_stratovolcano_mt_taranaki_new_zealand_2021.pdf,"Ngarino,TaranakiRuapehu,REE,Kora,Pungarehu,Kokowai,Waipuku,Motumate,Ruapehu,Paetahi,Waitara,KapuniA,taro,Pukeiti,Apatite,Namu,Taranaki,Takapuna,Pouakai,Waingongoro,Mahoe,Kaponga,Te,Kuno,Maketawa,Paritutu,Waikato,Oanui,Onaero,Panitahi,Waihi,Kaupokonui,Maitahi,Oio,Maero,apatite,Taupo,Rapanui,Otakeo,Motunui,Oruanui,Murihiku,Ngaere,Tokaora,Otakeho,Rotokare,Tongariro,Tuikonga,Korito,Koru,Moho,Mangatoki,Poto,Opua,Manaia,Oeo,Kahui,titanite,Kaitake,Inaha,Mangati,Waitepuka,Konini,Manganui,ManganuiMA,onae,Koro,Okawa,Umutekai,Kaihouri,Wanganui,Tariki,Ihaia,TaranakiWanganui,TiO,Hikurangi"
882,transmission_dynamics_of_shiga_toxin_producing_escherichia_coli_in_new_zealand_cattle_from_farm_to_slaughter_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\transmission_dynamics_of_shiga_toxin_producing_escherichia_coli_in_new_zealand_cattle_from_farm_to_slaughter_2021.pdf,"nonO,Kuiti,TE,Keane,Noti,Te,Kaneene,eae,Waikato,noti,puri,pone,Nou"
883,what_is_winter_2021.pdf,SMCS,Statistics,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2021\what_is_winter_2021.pdf,"Murie,Te,ture,Akaike,Aparangi,pone,Nongame,MAU"
884,an_initial_assessment_of_short_term_eruption_forecasting_options_in_new_zealand_2022.pdf,SMCS,Statistics,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2022\an_initial_assessment_of_short_term_eruption_forecasting_options_in_new_zealand_2022.pdf,"Mura,Tarawera,Wai,Taupō,kauri,Hanea,āmoe,Ruapehu,Mei,Whakaari,Taranaki,TE,Rangitoto,Okaro,Maari,Te,Mamaku,Rotorua,Puke,tomore,Mauriohooho,Moreno,EA,Tuhua,Kuri,Okataina,Ngaurahoe,Tonini,Taupo,ūhua,Ruaumoko,Ngauruhoe,Tongariro,Tūhua,Neri,ūtauaki,Rotoma,TeMaari,Pūtauaki,Haroharo,eru,tooperate"
885,a_modular_framework_for_the_development_of_multi_hazard_multi_phase_volcanic_eruption_scenario_suites_2022.pdf,SMCS,Statistics,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2022\a_modular_framework_for_the_development_of_multi_hazard_multi_phase_volcanic_eruption_scenario_suites_2022.pdf,"Ruapehu,MAU,Taranaki,Pouakai,Te,Tahurangi,Mounga,Maunga,Maero,Tonini,Hangatahua,Mingari,Weira,Tongariro,marae,Papakura,Tungurahua,Puia,Opua,Pahu,pone,Neri,Kahui,NIWA,Atawhai,iwi,Namikawa,engoitia"
886,a_new_perspective_on_eruption_data_completeness_2022.pdf,SMCS,Statistics,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2022\a_new_perspective_on_eruption_data_completeness_2022.pdf,"Mee,Rota,Arora,Tonga"
887,delivering_data_differently_2022.pdf,SMCS,Statistics,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SMCS\Statistics\2022\delivering_data_differently_2022.pdf,"Nakamoto,Ikea,pii,Mimu,moma,Neuho,Wii,Wiimote,minima,iterate,ai"
